timestamp,acc_x,acc_y,acc_z,label
2025-11-13 21:08:01.130754,-0.9226768468074837,11.47684907923153,1.2333681372341518,correndo
2025-11-13 21:08:01.140754,0.7419429422564037,9.971715453656225,-2.077470261473162,correndo
2025-11-13 21:08:01.150754,0.6209012821204786,9.455033298648367,-0.7807911416421414,correndo
2025-11-13 21:08:01.160754,-1.0457458303588947,9.274542512959687,-0.28689302252292265,correndo
2025-11-13 21:08:01.170754,1.321679039501507,10.756955332090053,0.31046960008186103,correndo
2025-11-13 21:08:01.180754,0.4404114354239095,11.166635280967704,0.25936165296319713,correndo
2025-11-13 21:08:01.190754,1.3340660801002673,8.97167044258061,0.4438703232499178,correndo
2025-11-13 21:08:01.200754,0.9651421585869913,10.2325602452929,0.4884798873494992,correndo
2025-11-13 21:08:01.210754,1.3687754444865678,8.272166604875796,-0.7603108709286237,correndo
2025-11-13 21:08:01.220754,0.8459375943507684,9.576568058863293,-1.6092944189078302,correndo
2025-11-13 21:08:01.230754,-2.2709745796752476,9.701744574943085,-0.8879166388335675,correndo
2025-11-13 21:08:01.240754,0.49127979341491346,10.15480228152144,-0.07022110501545686,correndo
2025-11-13 21:08:01.250754,-0.16535813148839928,9.80738216382232,0.7656390606809096,correndo
2025-11-13 21:08:01.260754,-0.4606426558348441,10.323685945056178,0.6013155101531181,correndo
2025-11-13 21:08:01.270754,0.5763063255324996,9.213161871777766,-0.029090786488277065,correndo
2025-11-13 21:08:01.280754,1.322353210649628,9.772710230271564,-0.8341109502420405,correndo
2025-11-13 21:08:01.290754,1.9664474895028916,9.760050013647634,0.7453749342691623,correndo
2025-11-13 21:08:01.300754,1.7485566121883276,10.747506455093609,2.092356632157951,correndo
2025-11-13 21:08:01.310754,1.3969445628239816,10.221782731623312,2.0994970494057505,correndo
2025-11-13 21:08:01.320754,1.0518106284125688,10.718268375271995,0.8827808490974816,correndo
2025-11-13 21:08:01.330754,-0.10117328448764096,10.837301778180212,-0.3559296511618307,correndo
2025-11-13 21:08:01.340754,3.507182961146605,10.30071098437458,0.4514186391005089,correndo
2025-11-13 21:08:01.350754,-1.509851760335272,10.455642250343232,-0.7420208200193981,correndo
2025-11-13 21:08:01.360754,-1.5646946121509036,9.92192334208828,-0.11748939027536381,correndo
2025-11-13 21:08:01.370754,2.137944788332667,10.546611276433303,-0.1230972569686154,correndo
2025-11-13 21:08:01.380754,1.6981858816429185,10.249380880722944,-0.13116738310508497,correndo
2025-11-13 21:08:01.390754,0.3725315511480246,9.754467558461634,-0.14434701280845752,correndo
2025-11-13 21:08:01.400754,-0.9734713285461771,10.460509293743755,1.4878159545714984,correndo
2025-11-13 21:08:01.410754,0.7935958476721339,9.681670329730096,-0.722154360874947,correndo
2025-11-13 21:08:01.420754,-2.867252822359401,10.023331899875846,-0.5109106555254079,correndo
2025-11-13 21:08:01.430754,1.544274870222344,9.764387403691517,1.002335147016693,correndo
2025-11-13 21:08:01.440754,0.4669665160250534,9.677877694199887,-0.3012984182042768,correndo
2025-11-13 21:08:01.450754,0.4132757412454942,8.264321898868193,1.3509614650679886,correndo
2025-11-13 21:08:01.460754,2.0357977944226637,8.085664617636478,1.824439571569607,correndo
2025-11-13 21:08:01.470754,0.2900548237063414,10.076161681728795,0.42528230015665686,correndo
2025-11-13 21:08:01.480754,1.0056944223180095,10.23631177841045,1.538124377560904,correndo
2025-11-13 21:08:01.490754,2.791028946893796,10.691238881213238,-0.977332868517665,correndo
2025-11-13 21:08:01.500754,2.9358058843005517,10.578542135205618,-1.6253262927380616,correndo
2025-11-13 21:08:01.510754,1.3244194878048705,8.741758510675592,0.22081531038839314,correndo
2025-11-13 21:08:01.520754,-0.5114415418294265,9.971441860248685,0.4550037308290742,correndo
2025-11-13 21:08:01.530754,1.7014459717028505,9.327545364165816,0.3842031146812869,correndo
2025-11-13 21:08:01.540754,0.41871887253120343,9.539141434264627,1.9726873976549968,correndo
2025-11-13 21:08:01.550754,0.13377884601948442,8.800100505276074,-0.12560749133454752,correndo
2025-11-13 21:08:01.560754,1.9722668070313194,10.622500748069303,0.9155356157328389,correndo
