ax,ay,az,label
0.4967141530112327,-1.4153707420504142,10.157787360348284,walking
-0.13826430117118466,-0.42064532276535904,10.360784526368235,running
0.6476885381006925,-0.3427145165267695,10.883051243175277,walking
1.5230298564080254,-0.8022772692216189,10.853802052034904,walking
-0.23415337472333597,-0.16128571166600914,8.42233063204291,standing
-0.23413695694918055,0.4040508568145384,8.862174960084879,walking
1.5792128155073915,1.8861859012105302,10.31503526720866,standing
0.7674347291529088,0.17457781283183896,10.313785950912209,running
-0.4694743859349521,0.25755039072276437,10.315047686306048,walking
0.5425600435859647,-0.07444591576616721,13.652731490654721,standing
-0.46341769281246226,-1.9187712152990415,10.370890510693167,standing
-0.46572975357025687,-0.026513875449216878,10.935565640180599,running
0.24196227156603412,0.06023020994102644,10.754001763493203,walking
-1.913280244657798,2.463242112485286,10.451391251305798,walking
-1.7249178325130328,-0.19236096478112252,9.484730755359655,standing
-0.5622875292409727,0.30154734233361247,10.558969220493267,walking
-1.0128311203344238,-0.03471176970524331,9.027174785462428,standing
0.3142473325952739,-1.168678037619532,9.563181393259992,walking
-0.9080240755212109,1.1428228145150205,9.314636452170896,standing
-1.4123037013352915,0.7519330326867741,9.881874139386323,walking
1.465648768921554,0.7910319470430469,12.114658566673508,running
-0.22577630048653566,-0.9093874547947389,7.932734807408252,walking
0.06752820468792384,1.4027943109360992,10.486260190374514,walking
-1.4247481862134568,-1.4018510627922809,8.187284128810349,running
-0.5443827245251827,0.5868570938002703,9.328068134210568,walking
0.11092258970986608,2.1904556258099785,10.888950596967367,running
-1.1509935774223028,-0.9905363251306883,9.864280019095464,walking
0.37569801834567196,-0.5662977296027719,8.722255222070695,standing
-0.600638689918805,0.09965136508764122,9.084696290740032,standing
-0.2916937497932768,-0.5034756541161992,10.479597748934676,walking
-0.6017066122293969,-1.5506634310661327,9.069633368282863,walking
1.8522781845089378,0.06856297480602733,10.016458589581976,walking
-0.013497224737933921,-1.0623037137261049,9.845571839903814,standing
-1.0577109289559004,0.4735924306351816,9.148399652394184,walking
0.822544912103189,-0.9194242342338032,11.943944089325326,standing
-1.2208436499710222,1.5499344050175394,10.433919022318012,running
0.2088635950047554,-0.7832532923362371,7.774857413342394,standing
-1.9596701238797756,-0.3220615162056756,9.986454314769428,standing
-1.3281860488984305,0.8135172173696698,9.138213535231612,running
0.19686123586912352,-1.2308643164339552,10.652433334796225,standing
0.7384665799954104,0.22745993460412942,9.0074792615673,walking
0.1713682811899705,1.307142754282428,9.685263558533102,walking
-0.11564828238824053,-1.6074832345612275,10.304987278980457,standing
-0.3011036955892888,0.1846338585323042,10.665755194170123,walking
-1.4785219903674274,0.25988279424842353,8.599703592944225,standing
-0.7198442083947086,0.7818228717773104,9.465498764159053,walking
-0.4606387709597875,-1.236950710878082,9.325054688839044,walking
1.0571222262189157,-1.3204566130842763,9.146670767426288,standing
0.3436182895684614,0.5219415656168976,11.565454240281097,walking
-1.763040155362734,0.29698467323318606,10.204981710960956,standing
0.324083969394795,0.25049285034587654,8.539116045664956,walking
-0.38508228041631654,0.3464482094969757,10.717861947054777,walking
-0.6769220003059587,-0.6800247215784908,11.922156197012633,running
0.6116762888408679,0.23225369716100355,10.832465260551148,running
1.030999522495951,0.29307247329868125,8.280630034045988,standing
0.9312801191161986,-0.7143514180263678,9.31576592713375,running
-0.8392175232226385,1.8657745111447566,11.066911149186623,standing
-0.3092123758512146,0.4738329209117875,9.09233053438122,running
0.33126343140356396,-1.1913034972026486,10.24381942814623,walking
0.9755451271223592,0.6565536086338297,10.574634053429337,standing
-0.47917423784528995,-0.9746816702273214,8.873069528421917,standing
-0.18565897666381712,0.787084603742452,9.740474643938201,walking
-1.1063349740060282,1.158595579007404,6.558732659930929,standing
-1.1962066240806708,-0.8206823183517105,8.775612358665711,standing
0.812525822394198,0.9633761292443218,9.547431848606841,running
1.356240028570823,0.4127809269364983,8.552216818035152,standing
-0.07201012158033385,0.82206015999449,11.432411303931636,walking
1.0035328978920242,1.8967929826539474,8.369858622039368,running
0.36163602504763415,-0.2453881160028705,9.359955513303017,running
-0.6451197546051243,-0.7537361643574896,9.930740577286093,walking
0.36139560550841393,-0.8895144296255233,11.241273289066116,walking
1.5380365664659692,-0.8158102849654383,8.364137848820562,running
-0.03582603910995154,-0.0771017094141042,10.96316375215496,standing
1.5646436558140062,0.3411519748166439,9.810233061019588,running
-2.6197451040897444,0.27669079933001905,8.81849134895205,walking
0.8219025043752238,0.8271832490360238,10.262103474263272,running
0.08704706823817122,0.01300189187790702,9.999059695573472,walking
-0.29900735046586746,1.4535340771573169,9.199783122841206,running
0.0917607765355023,-0.2646568332379561,9.86980208499002,standing
-1.9875689146008928,2.720169166589619,9.41468640313824,running
-0.21967188783751193,0.6256673477650062,9.913517345251249,running
0.3571125715117464,-0.8571575564162826,10.462130674521047,walking
1.477894044741516,-1.0708924980611123,11.386016816145354,walking
-0.5182702182736474,0.4824724152431853,8.562184501173151,walking
-0.8084936028931876,-0.2234627853258509,11.933033374656267,running
-0.5017570435845365,0.714000494092092,7.847912200477499,standing
0.9154021177020741,0.47323762457354485,9.648214904964417,walking
0.32875110965968446,-0.07282891265687277,10.388317206484578,walking
-0.5297602037670388,-0.846793718068405,10.080991867735033,running
0.5132674331133561,-1.5148472246858646,9.177300480179406,walking
0.09707754934804039,-0.4465149520670211,9.591877749642725,standing
0.9686449905328892,0.8563987943234723,9.306999065341168,standing
-0.7020530938773524,0.21409374413020396,9.210635243055789,walking
-0.3276621465977682,-1.245738778711988,10.649602097021026,walking
-0.39210815313215763,0.173180925851182,10.157015485965047,running
-1.4635149481321186,0.3853173797288368,9.107090404739347,standing
0.29612027706457605,-0.883857436201133,10.699599875433252,standing
0.26105527217988933,0.1537251059455279,10.10729952087661,walking
0.00511345664246089,0.058208718445999896,10.612862118838962,running
-0.23458713337514692,-1.142970297830623,10.429628841923613,standing
